video_id,trending_date,title,channel_title,category_id,publish_time,tags,views,likes,dislikes,comment_count,thumbnail_link,comments_disabled,ratings_disabled,video_error_or_removed,description
LhjhGOBIoHM,17.14.11,Jérémy Ferrari - On n'est pas couché 11 novembre 2017 #ONPC,On n'est pas couché,24,2017-11-12T00:53:02.000Z,onpc"|"on n'est pas couche"|"laurent ruquier"|"yann moix"|"christine angot"|"11 novembre 2017"|"jeremy ferrari"|"humour"|"humour noir"|"spectacle,294065,0,0,0,https://i.ytimg.com/vi/LhjhGOBIoHM/default.jpg,TRUE,TRUE,FALSE,Jérémy Ferrari - On n'est pas couché 11 novembre 2017 #ONPC\n\nOn n'est pas couché \n11 novembre 2017\nLaurent Ruquier avec Christine Angot & Yann Moix \nFrance 2 #ONPC\n\nToutes les informations sur les invités et leur actualité https://www.france.tv/france-2/on-n-est-pas-couche/\n\nSuivez @ONPCofficiel et réagissez en direct avec le hashtag #ONPC \nhttps://twitter.com/ONPCofficiel\n\nContinuez le débat sur Facebook https://www.facebook.com/onpcF2
lnFaRuWOLN0,17.14.11,"Emilie, 10 ans, Coach De Vie",Lolywood,23,2017-11-12T15:00:03.000Z,Chope squad"|"manu"|"Le dernier niveau"|"Le Coup de Foudre"|"jaloux"|"élection de délégués"|"enfant"|"drague"|"amour"|"looser,1504950,108635,1562,2913,https://i.ytimg.com/vi/lnFaRuWOLN0/default.jpg,FALSE,FALSE,FALSE,Tu sais que ça va pas trop dans ta vie quand un enfant de 10 ans t'apprend la vie. Mais quand c’est Emilie c’est pas si grave.. \n\nSinon La Bible de l’Homme est encore dispo dans toutes les librairies et ici : www.lolywood.fr\nAbonne-toi ici l’ami : https://www.youtube.com/c/lolywood\nUn petit like aussi ? : https://www.facebook.com/Lolywood\nTu peux aussi nous suivre : https://twitter.com/Lolywood\nOu regarder nos photos : https://instagram.com/lolywoodoff/\nEt nous suivre sur Snapchat : Lolywoodoff
LGbUBietbJc,17.14.11,J'ABANDONNE UNE PETITE FILLE DEVANT DES INCONNUS (Social Experiment),RAZMO,24,2017-11-12T18:00:01.000Z,[none],335121,23410,2034,3004,https://i.ytimg.com/vi/LGbUBietbJc/default.jpg,FALSE,FALSE,FALSE,"GO 500K !!! JE COMPTE SUR TOI !! : https://goo.gl/Nav6dS\n\nGo me follow sur Instagram:  https://www.instagram.com/razm0o/?hl=fr\n\nSalut à tous c'est RAZMO on se retrouve aujourd'hui pour une nouvelle vidéo , j’espère qu'elle te plaira. En tout cas n'hésite pas à liker à partager et à t'abonner . Bonne vidéo.\n\n- Suis moi également sur mes autres réseaux sociaux :\nSnapchat: Razmo_snap\nTwitter : https://goo.gl/7xBTy3"
JfanclGyrZY,17.14.11,L'incroyable Joyau de François 1er,Nota Bene,27,2017-11-13T11:00:23.000Z,Nota Bene"|"françois 1er"|"histoire"|"livre d'heure"|"exposition"|"musée louvre"|"louvre"|"joconde"|"leonard de vinci"|"raphaël"|"peinture"|"renaissance"|"jean clouet"|"pierre mangot"|"tousmecenes,53248,5164,43,234,https://i.ytimg.com/vi/JfanclGyrZY/default.jpg,FALSE,FALSE,FALSE,"INCROYABLE ! On est sur le point de remettre la main sur un des plus célèbres joyaux de François 1er ! Et devinez quoi ? On vous en parle en détail dans cette vidéo où je parcoure le musée du Louvre à la recherche des œuvres liées à François 1er ! De la célèbre Joconde au coffret de Pierre Mangot, découvrez de nombreux chef d’œuvres commandé par ou pour François 1er. Revenons ensemble sur l'Histoire fantastique du livre d'heures qu'il avait offert à sa nièce et que nous avons l'occasion de récupérer !\n\nCet épisode est une commande du musée du Louvre. Merci à eux pour leur confiance et leur passion !\n\nPour en savoir plus sur le financement participatif lié au livre d'heures de François 1er, rendez vous sur http://www.tousmecenes.fr\n\nPour voir ma vidéo sur l'Histoire du Louvre et vous abonner à la chaîne du musée du Louvre, c'est par ici : https://youtu.be/dvT3MzZoGMM\n\nMa vidéo sur les grandes expéditions du musée du Louvre : https://youtu.be/IpMp3AF308w\n\n\nSoutenez moi sur Tipeee : https://www.tipeee.com/nota-bene\nAbonnez-vous à ma chaine : http://bit.ly/1wnKf4Q\nFacebook : http://facebook.com/notabenemovies\nTwitter : https://twitter.com/NotaBeneMovies\nNotaBeneShop : http://www.tostadora.fr/cadeaux/notabene?a_aid=2014f021\nSite web : notabenemovies.com\n\n\nPour aller plus loin :\n\nL’histoire du Louvre (Vidéo par mes soins) : https://youtu.be/dvT3MzZoGMM\n\nL’exposition “François 1er et l’art des Pays-Bas” : http://www.louvre.fr/expositions/francois-1er-et-l-art-des-pays-bas\n\nhttp://www.louvre.fr/oeuvre-notices/le-portrait-de-francois-ier-roi-de-france-1494-1547\nhttp://www.louvre.fr/oeuvre-notices/retables-de-la-sainte-chapelle\nhttp://cartelfr.louvre.fr/cartelfr/visite?srv=car_not_frame&idNotice=22884\nhttp://www.louvre.fr/oeuvre-notices/la-vierge-lenfant-avec-sainte-anne\nhttp://www.louvre.fr/oeuvre-notices/le-portrait-de-francois-ier-roi-de-france-1494-1547\nhttp://www.louvre.fr/oeuvre-notices/coffret\nhttp://cartelfr.louvre.fr/cartelfr/visite?srv=car_not&idNotice=7510\n\n\nCrédits images: \n\nhttps://commons.wikimedia.org/wiki/File:Henry4-en-Mars.jpg\nHenry IV of France par Jacob Bunel, Musée national du château de Pau, domaine public\n\nhttps://commons.wikimedia.org/wiki/File:Fran%C3%A7ois_Ier_Louvre.jpg\nFrancis I of France (1494 - 1547) par Jean Clouet, musée du Louvre, domaine public\n\nhttps://commons.wikimedia.org/wiki/File:Jeanne-albret-navarre.jpg\nPortrait au crayon de Jeanne d'Albret, reine de Navarre. Recueil. Portraits dessinés de la Cour de France, Gallica Digital Library, domaine public\n\nhttps://commons.wikimedia.org/wiki/File:0_Marie_de_M%C3%A9dicis_-_Frans_Pourbus_le_Jeune_-_Louvre_(INV1710)_-_(2).JPG\nMarie de' Medici, Queen of France (1573-1642, Louvre Lens, Domaine Public\n\nhttps://commons.wikimedia.org/wiki/File:Mazarin-mignard.jpg\nPortrait of cardinal Jules Mazarin (1602-1661), musée Condé, domaine public\n\nhttps://commons.wikimedia.org/wiki/File:Richard_Mead.jpg\nRichard Mead (1673–1754), English physician., domaine public\n\nhttps://commons.wikimedia.org/wiki/File:Horace_Walpole_by_John_Giles_Eccardt.jpg\nPortrait of Horace Walpole par John Giles Eccardt (floruit 1740-1779), domaine public\n\nhttps://commons.wikimedia.org/wiki/File:Alfred_de_Rothschild.png\nCaricature of Alfred Charles de Rothschild (1842-1918) par Leslie Ward, domaine public\n\n\nCrédits musiques: \n\nhttps://audiojungle.net/item/trip-hop/19581172?s_rank=37\nhttps://audiojungle.net/item/triphop/19715210?s_rank=46\nhttps://audiojungle.net/item/triphop/18467028?s_rank=73\nhttps://audiojungle.net/item/trip-hop-urban/19118276?s_rank=97\nhttps://audiojungle.net/item/this-hiphop/18914061?s_rank=15\nhttps://audiojungle.net/item/triphop/19637034?s_rank=16"
PpECwr15oQQ,17.14.11,Cocovoit - M comme,Cocovoit,23,2017-11-13T17:16:37.000Z,cocovoit"|"et bim"|"humour"|"covoiturage"|"drôle"|"alphabet"|"racisme"|"musulman"|"france"|"français"|"fn"|"sketch"|"comme"|"ambroise carminati"|"mehdi ortelsberg"|"jules dousset"|"bastien ughetto"|"andréa vistoli"|"voiture"|"préjugé"|"alger"|"allah akbar"|"peur"|"terrorisme,55313,4153,97,396,https://i.ytimg.com/vi/PpECwr15oQQ/default.jpg,FALSE,FALSE,FALSE,"Pour tout savoir sur l'actu Cocovoit !\nTwitter ► http://twtr.etbim.com\nFacebook ► http://fb.etbim.com\n\nCocovoit, la série qui déboîte. Tous les lundi, mercredi et vendredi sur la chaîne Youtube.\n\nRetrouvez un nouvel épisode du lundi au vendredi à 20h45 sur Comédie +\n\nUne création ET BIM et Les Parasites pour Comédie +\n\nCHAINE (trop cool) ET BIM ► http://www.youtube.com/etbimcreation?...\nCHAINE (géniale) LES PARASITES ► https://www.youtube.com/c/LesParasite...\n\nM comme\nNumber one : Jules Dousset\nBarbavant : Mehdi Ortelsberg\nBernard : Ambroise Carminati\n\nEcrit par : Jules Dousset, Mehdi Ortelsberg, Bastien Ughetto et Ambroise Carminati \nSur une idée originale de Jules Dousset\nRéalisé par : Ambroise Carminati \nProduit par Andréa Vistoli\nProduction : Matthieu Barbaray\nImage : Clémence Plaquet, Romain Plumat, Emma Salomon et Brice Mouscovali\nSon : David Amsalem, Aurélien Bony\nMaquillage : Amélie Salomon\nCoiffure : Téo Del Frate\nCostume : Valérie Adda, Véronique Boisel\nMontage : Solal Moisan\nTruquiste : Diego Cmoididi Froment / Diego Cmoididi Froment (ils sont deux dans sa tête)\nRégisseur général : Félix Métayer-Mathieu\nDesign graphique : Antoine Behaeghel\nMusique composée par : Edouard Joguet\nUnité Comédie + : Jean-Marc Juramie, Paul Elkaïm\n\nUne co-production : ET BIM - Comédie +\n\nRetrouvez ET BIM sur : \n\nTwitter ► http://twtr.etbim.com\nFacebook ► http://fb.etbim.com\nInstagram ► https://instagram.com/et.bim/"
ZTTpRHC5ZH4,17.14.11,Une nouvelle lune - La Petite Mort #4,Studio 4,23,2017-11-12T14:00:02.000Z,nouvelles écritures"|"studio 4"|"france télévisions"|"série"|"websérie"|"simon astier"|"brigitte lecordier"|"monsieur poulpe"|"davy mourier"|"constance"|"kaycie chase"|"fily keita"|"animation"|"la petite mort"|"humour noir,172608,8163,95,237,https://i.ytimg.com/vi/ZTTpRHC5ZH4/default.jpg,FALSE,FALSE,FALSE,"Vous avez lu la BD ? ➡ http://bit.ly/LPMDelc\n� Il y a plein de choses à voir dans la description �\n\nPlus de Davy Mourier !\nYouTube ➡ https://www.youtube.com/user/unecaseenmoins\nFacebook ➡ https://www.facebook.com/davy.mourier/\nTwitter ➡ https://twitter.com/davymourier\nInstagram ➡ https://www.instagram.com/davy_mourier/\nSnapchat ➡ davy_mourier\n\nAbonne-toi ➡ http://bit.ly/2guSldX\nN'oubliez pas d'activer vos notifications � pour ne pas rater les mises en ligne ;)\n\nLe destin d’un jeune faucheur, incarnation de la Mort pour les vivants qui aimerait davantage devenir fleuriste que d’embrasser la funeste profession de son père. La petite mort, le personnage central, est en plein apprentissage de la vie …et surtout de la Mort avec toutes les interrogations paradoxales et existentielles que cela peut soulever.\n\nUne série créée par Davy Mourier.\nÉcrite par Davy Mourier, Joris Clerté et Pierre-Emmanuel Lyet.\nRéalisée par Joris Clerté et Pierre-Emmanuel Lyet.\nProduite par Arnaud Colinard, Agat films / Ex Nihilo et Viriginie Giachino, Doncvoilà productions, avec la participation de France Télévisions.\nAvec les voix de : \nBrigitte Lecordier – Petite Mort\nSimon Astier – Papa Mort\nConstance – Maman Mort\nMonsieur Poulpe – Hans\nKaycie Chase – Ludovic\nFily Keita – Audrey\nEt aussi : Jérôme Pauwels, Clotilde Rullaud, Joris Clerté & Pierre-Emmanuel Lyet\n\nStudio 4 est aussi sur :\nhttp://bit.ly/Studio4NE\nFacebook ➡ http://bit.ly/Studio4FB\nTwitter ➡ http://bit.ly/Studio4TW"
RpEJCznFreQ,17.14.11,FAIRE UNE GLACE ROULÉE (sans machine),Alexandre Calvez,26,2017-11-12T18:00:02.000Z,Alexandre Calvez"|"Crash Test"|"Alexandre"|"Calvez"|"Tests"|"faire une glace roulée"|"ice roll"|"diy glace roulée"|"alex calvez crash test"|"machine à glace roulée"|"rolled ice cream"|"rolled ice cream at home"|"glace roulée à la maison"|"capsules alexandre calvez,373013,23645,411,813,https://i.ytimg.com/vi/RpEJCznFreQ/default.jpg,FALSE,FALSE,FALSE,"� Ma page facebook : https://facebook.com/alexandrecalvez (abonne-toi)\n� Ma première vidéo capsule : https://goo.gl/e2ynyv\n\nCette semaine j'ai testé une recette et une technique pour faire de la glace roulée à la maison et sans machine particulière ! Est-ce que ça fonctionne ? C'est ce que je vous propose de découvrir dans ce nouveau CRASH TEST !\n\n� ᴀ ᴘʀᴏᴘᴏs ᴅᴇ ᴍᴇs ɴᴏᴜᴠᴇʟʟᴇs ᴠɪᴅᴇ́ᴏs :\n\nVous savez à quel point je m'investi depuis quelques mois dans la création de mes vidéos sur YouTube, j'ai cette volonté de vous proposer du contenu de qualité et du coup j'ai délaissé ces derniers mois mes autres réseaux sociaux, notamment Instagram et Facebook parce que ça ne m'intéressait pas de poster des photos de moi tous les jours. Parallèlement, je vous avais promis à la rentrée de faire plus de vidéos sur YouTube, j'ai essayé, mais malheureusement cela représente une charge de travail trop importante comparé au temps libre que j'ai. \n\nDu coup, j'ai trouvé une solution pour remédier à tout cela : à partir d'aujourd'hui, je publierai des capsules vidéos chaque dimanche soir sur mes réseaux, en plus de celle que je publie sur ma chaîne principale.\nL'idée c'est de vous présenter des recettes, des DIY originaux ou bien de ré-essayer des des choses que j'ai raté dans mes CRASH TESTS ! \n\nJ'espère que ça vous plaira et je compte sur vous pour vous abonner à mes comptes instagram et facebook. À très bientôt pour de nouvelles aventures !\n\n� ʀᴇssᴏᴜʀᴄᴇs\nLa recette que j'ai suivi : http://bit.ly/2zBXrh2\nMa première vidéo capsule : https://goo.gl/e2ynyv\n\n� ᴍᴇ ʀᴇᴛʀᴏᴜᴠᴇʀ\nhttp://instagram.com/alexandrecalvez\nhttps://facebook.com/alexandrecalvez\ncontact pro : contact@alexandrecalvez.com\n\nLaisse un emoji � sur ma vidéo facebook si tu es arrivé jusque là �"
tsMw-VMUtNU,17.14.11,Kid Barely Avoids Getting Run Over by Trailer in Norway,Pirateay,24,2017-11-11T18:38:02.000Z,near accident"|"safety"|"danger"|"volvo brakes"|"trailer"|"accident,79611,56,4,25,https://i.ytimg.com/vi/tsMw-VMUtNU/default.jpg,FALSE,FALSE,FALSE,"A young kid barely avoids getting run over by a huge truck, after a regional bus driver misses his the bus stop and let off the children passengers right next to a dangerous bend in the road."
hdOzPPa_bFY,17.14.11,JE SUIS PASSÉ À LA TÉLÉ ! (VOS VIDÉOS FOND VERT #2),Panormal,20,2017-11-13T02:49:46.000Z,[none],255349,20069,245,950,https://i.ytimg.com/vi/hdOzPPa_bFY/default.jpg,FALSE,FALSE,FALSE,"LISEZ LA DESCRIPTION JUSQU’À LA FIN OU BIEN NE LA LISEZ PAS DU TOUT C'EST COMME VOUS VOULEZ �\n\n\n\nAujourd'hui je réagis à vos montages fond vert !\n\nPour ceux qui veulent faire de nouveaux montages fond vert n'hésitez surtout pas, ça me fait vraiment kiffer ! Je vous mets les liens de la 1ère et 2ème compilation fond vert :\nhttps://youtu.be/DdpA4zbVC6U\nhttps://youtu.be/KfRNBX42vB8\n\nPour ceux qui seraient chaud pour faire un feat / Remix à partir du couplet et refrain que je vous ai fait écouter vers la fin de la vidéo je vous mets à disposition un lien de téléchargement MediaFire :\nhttp://bit.ly/2mk2fmi\n\nTRÈS IMPORTANT : \nCeux qui auront fait des remix je vous demande juste de poster vos sons sur youtube et mettre dans le Titre #JeRemixPanormal\nAussi, vous n'êtes pas obligé de vous tenir au refrain et couplet que je vous ai fourni vous pouvez utiliser ce que vous voulez ! Genre même des répliques que j'ai sorti durant les compilations fond vert ou n'importe quelle autre source de votre choix, lâchez-vous ! \n\nSi vous voulez suivre celui qui a fait le remix : http://bit.ly/2zSCr6D\n\nPour t'abonner à ma chaine : http://bit.ly/1LYcYtn\nMon Snap ► PanormalHawaw \nFacebook ► https://www.facebook.com/MrPanormal\nTwitter ► https://twitter.com/MrPanormal\nMusique de fond : http://www.epidemicsound.com"
7779JdxVAg0,17.14.11,"10 FILMS que LES PARENTS CROYAIENT ÊTRE pour ENFANTS, ALORS que NON | Lama Faché",Lama Faché,24,2017-11-12T15:59:38.000Z,dessin animé"|"disney"|"top 10"|"top 5"|"top10"|"listes"|"lama faché"|"films"|"cinéma"|"acteur"|"incroyable"|"bande annonce"|"nouveau film"|"seance cinema"|"curiosité"|"10 plus"|"tendances"|"faits"|"videos droles,653398,27773,2778,3976,https://i.ytimg.com/vi/7779JdxVAg0/default.jpg,FALSE,FALSE,FALSE,"Si vous pensiez que tous les films pour enfants étaient forcement à 100% adaptés aux enfants de tous âges, eh ben je peux vous garantir que certains parents un peu partout dans le monde ne sont absolument pas d’accord avec vous. Installez vous confortablement voici I0 films que les parents croyaient être pour enfants, alors que non\n.\nN’oublie pas de t’abonner à la chaîne : https://goo.gl/KOb7Ns\n.\nFB : https://www.facebook.com/lamafachetv/\n.\nFor copyright matters please send an email to : contactlamatv@gmail.com"
c0YARs-b5rc,17.14.11,NE DITES PAS ÇA À SIRI (SIRI HANTE MA MAISON),Apple Station,28,2017-11-12T18:42:09.000Z,apple"|"station"|"tech"|"high"|"hitech"|"itech"|"tuto"|"tutoriel"|"review"|"revue"|"fr"|"français"|"suisse"|"ch,152390,4666,1668,1335,https://i.ytimg.com/vi/c0YARs-b5rc/default.jpg,FALSE,FALSE,FALSE,"Ne dites pas ça à siri à 3h du matin, siri fait des rituels sur ma maison. \nNe dites pas ça à siri le soir, siri explose mon iPhone, ça tourne mal\n-   -   -   -    -   -   -   -   -   -   -   -   -   -   -   -   -\nCette vidéo est un sketch humoristique à prendre au second degrés sur un dialogue entre moi et siri. Si vous voulez une troisième partie n'hésitez pas à me le dire en commentaire ! \n\nIMPORTANT : \nAvant de regarder cette vidéo, vous devez regarder l'épisode précédent pour mieux comprendre : \nNE DITES PAS ÇA À SIRI (SIRI EXPLOSE MON iPHONE)\nhttps://www.youtube.com/watch?v=VnyGKBessrc&t=267s\n\n\nBon visionnage ! \nAussi mettez 5000 likes et je ferais un épisode spécial noël ! \n\n(Si vous lisez ce message mettez #description en commentaire) \n\n\nN'hésitez pas à vous abonner à ma chaine en cliquant sur ce lien :\n\nhttps://www.youtube.com/channel/UCP76JVdzmevOrkCgqF1rvLA?sub_confirmation=1\n\n------------------------------------------------------------\n\nContacts et infos supplémentaires :\n\nPour me contacter en priver (pro)  :  applestation2121@gmail.com\n\n- - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - -\n\nRÉSEAUX SOCIAUX :\n\nTwitter : AppleStation21\n\nInstagram : AppleStation21\n\n- - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - -\n\nMES PRODUITS APPLE :\n\n- iPhone 8+ Noir 64gb\n- iPad Mini 1 Blanc 16gb\n- Apple Watch 1 Sport 42mm Noir 8gb\n- MacBook Pro Retina 2014 256gb\n\nJe filme avec un Canon EOS 700D\n\nMerci pour les 16'700 Abonnés !\n\n- - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - -\n\nChaines High Tech Sympathiques : \n\n\n- Jojol : https://www.youtube.com/user/jojol67\n\n- Steven : https://www.youtube.com/user/73freestyler\n\n- TechNews&Tests : https://www.youtube.com/user/TechNewsTests\n\n- Léo - TechMaker : https://www.youtube.com/channel/UCRhyS_ylPQ5GWBl1lK92ftA\n\n- Gui - High Tech : https://www.youtube.com/channel/UCOLNDRtP8tUK5i-6jLO0r4Q\n\n- Léo Duff : https://www.youtube.com/user/Striker79210\n\n- Mister Perrier : https://www.youtube.com/user/MisterAppleSwiss\n\n- Napple : https://www.youtube.com/user/NappleNathan\n\n- JN- Technology : https://www.youtube.com/user/JailbreakNews73\n\n- Hardisk :https://www.youtube.com/user/Hardiskblog\n\n- NowTech TV : https://www.youtube.com/user/NowTechTVfr\n\n- PP World : https://www.youtube.com/channel/UCPQsSFJurluaMOG1qL0Y7sA\n\n- Daddy DTech : https://www.youtube.com/channel/UCrsiHZzr4IjuSjnvPy5rVUQ\n\n- TheiCollection : https://www.youtube.com/user/Thehpcollection\n\n- Testisapro : https://www.youtube.com/user/testisapro\n\n- IT-Jailbreak : https://www.youtube.com/user/ITJailbreak"
BdUdHk80Z7U,17.14.11,J'ai pas lavé ma piscine depuis 30 ans...,CoD Forlan,24,2017-11-12T19:39:30.000Z,reaction"|"piscine"|"piscine gonflable"|"piscine naturelle"|"piscine sale"|"nettoyer sa piscine"|"piscine verte"|"piscine algues"|"piscine algues vertes"|"plongeon"|"plongeon piscine"|"plonger"|"plat"|"plat piscine"|"compilation"|"piscine noir"|"piscine qui casse"|"piscine qui se vide"|"piscine fail"|"piscine verte que faire"|"plonger dans une piscine sale,321090,36515,3354,13845,https://i.ytimg.com/vi/BdUdHk80Z7U/default.jpg,FALSE,FALSE,FALSE,"Ma piscine est sale depuis 30 ans...Quand l'hiver approche, il y a beaucoup d'intempéries et si vous ne nettoyez pas votre piscine en vidant toute l'eau de celle ci, elle peut devenir verte ou noire...Du coup bah certains plongent dedans ! \n\nIdea From (Thank You) : https://www.youtube.com/watch?v=qoEaU3iGV40&t=2s\n\n� ABONNE TOI ICI : https://www.youtube.com/user/Codforlan?sub_confirmation=1\n\n� LIKE & PARTAGE CETTE VIDÉO POUR DEVENIR UN MAFIEUX ! \nDÉROULE CETTE DESCRIPTION !!!\n\n� TWITTER : https://twitter.com/CoDforlan24\n� FACEBOOK : https://fr-fr.facebook.com/cod.forlan\n� TWITCH : https://www.twitch.tv/forlan_youtuber\n� SNAPCHAT : Codforlan24\n\n------------------------------------------------INFOS-------------------------------------------------\n\nAujourd'hui les amis on se retrouve pour une vidéo assez sympathique et agréable à regarder : Une réaction à une compilation de personnes qui plongent dans des piscines vertes très sales ! \n\nJe vous invite à LIKER, COMMENTER & PARTAGER la vidéo si tu veux devenir un Mafieux fidèle !\n\n------------------DEVENIR UN MEMBRE DE LA MAFIA SQUAD------------------\n\n� Si tu veux devenir un VRAI membre de la Mafia Squad, mets notre logo sur tes comptes Twitter, Youtube et Twitch le lien du téléchargement se trouve ici :\n\nLogo en Rouge : http://www.mediafire.com/file/4t51o7nuch3zor5/MAFIA-SQUAD-rouge-v1.jpg\n\nLogo en Bleu : http://www.mediafire.com/download/7udbn187jmd42w6/MAFIA-SQUAD_bleu.jpg\n\nLogo en Jaune : http://www.mediafire.com/download/212x0osndg67pi7/MAFIA-SQUAD_jaune.jpg\n\nLogo en Orange : http://www.mediafire.com/download/9tdnvbehsg1b5xr/MAFIA-SQUAD_orange.jpg\n\nLogo en Rose : http://www.mediafire.com/download/1ulitzqxvv8t8ga/MAFIA-SQUAD_rose.jpg\n\nLogo en Vert : http://www.mediafire.com/download/9vkcngmbw2pa70m/MAFIA-SQUAD_vert.jpg\n\nLogo en Violet : http://www.mediafire.com/download/l0axm4s5j755i54/MAFIA-SQUAD_voilet.jpg\n\nLogo en Noir : http://www.mediafire.com/file/ewvzns88wc5khgn/%5E50F14C36479471DD5D31374B1D1FEB26642782324BDCB2FC5B%5Epimgpsh_fullsize_distr.jpg\n\nAllez portez vous bien les Mafieux, ciao tout le monde!\n\nMusique d'intro : G rex shut up :)"
1ZAPwfrtAFY,17.14.11,The Trump Presidency: Last Week Tonight with John Oliver (HBO),LastWeekTonight,24,2017-11-13T07:30:00.000Z,last week tonight trump presidency"|"last week tonight donald trump"|"john oliver trump"|"donald trump,2418783,97192,6146,12703,https://i.ytimg.com/vi/1ZAPwfrtAFY/default.jpg,FALSE,FALSE,FALSE,"One year after the presidential election, John Oliver discusses what we've learned so far and enlists our catheter cowboy to teach Donald Trump what he hasn't.\n\nConnect with Last Week Tonight online...\n\nSubscribe to the Last Week Tonight YouTube channel for more almost news as it almost happens: www.youtube.com/user/LastWeekTonight\n\nFind Last Week Tonight on Facebook like your mom would: http://Facebook.com/LastWeekTonight\n\nFollow us on Twitter for news about jokes and jokes about news: http://Twitter.com/LastWeekTonight\n\nVisit our official site for all that other stuff at once: http://www.hbo.com/lastweektonight"
Wbbj4oZ-Wmo,17.14.11,[Zap Télé] LA FIN DE L'INTELLIGENCE (13/11/17),Zap Télé,24,2017-11-13T11:08:25.000Z,robot"|"demain tous crétins"|"intelligence artificielle"|"apocalypse"|"fin du monde"|"transgenre"|"christine angot"|"jérémy ferrari"|"sophia"|"ferrariland"|"zapping"|"dernier zapping"|"zap tele"|"zap-tele"|"zaptele"|"zaptele.com"|"zappings"|"zapping aujourdh'ui"|"zap"|"zap actu"|"zap télévision"|"zapping tele,72519,689,23,362,https://i.ytimg.com/vi/Wbbj4oZ-Wmo/default.jpg,FALSE,FALSE,FALSE,"Sophia fascine les journalistes, Jérémy Ferrari vs Christine Angot, Les petites astuces marketing de l'industrie chimique : Faire peur aux parents pour empoisonner leurs enfants, Passion consommation, Ferrari Land ...\n\nVoici le Zapping du 13 novembre 2017 !"
PKBfGeMSTb4,17.14.11,Je change la ligne d'échappement de ma C63s AMG !!,GMK,2,2017-11-13T16:00:07.000Z,GMK001"|"GMK"|"Maroun"|"Kikano"|"C63"|"AMG"|"camouflage"|"Camo"|"Sound"|"Top"|"speed"|"C63s"|"Ligne échappement"|"Mercedes,166132,13758,156,1042,https://i.ytimg.com/vi/PKBfGeMSTb4/default.jpg,FALSE,FALSE,FALSE,http://www.instagram.com/gmk001
